Data from Spectrum_HDX010681_14-42-19-702.txt Node
Date: Thu Jul 15 14:42:19 CEST 2021
User: OceanSpectro
Spectrometer: HDX01068
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
364.355	1599
364.868	1585
365.38	1587
365.892	1585
366.404	1565
366.916	1563
367.428	1596
367.939	1545
368.451	1571
368.963	1560
369.474	1541
369.985	1563
370.496	1585
371.007	1537
371.518	1525
372.029	1542
372.54	1541
373.05	1600
373.561	1559
374.071	1555
374.581	1547
375.092	1571
375.602	1566
376.111	1559
376.621	1577
377.131	1546
377.641	1573
378.15	1553
378.659	1623
379.169	1565
379.678	1580
380.187	1560
380.696	1551
381.204	1552
381.713	1555
382.222	1599
382.73	1580
383.238	1589
383.747	1584
384.255	1572
384.763	1577
385.271	1570
385.778	1599
386.286	1589
386.794	1541
387.301	1546
387.808	1600
388.316	1534
388.823	1546
389.33	1550
389.837	1538
390.343	1567
390.85	1566
391.357	1565
391.863	1597
392.369	1579
392.876	1607
393.382	1549
393.888	1591
394.394	1568
394.899	1561
395.405	1578
395.911	1551
396.416	1575
396.921	1571
397.427	1574
397.932	1578
398.437	1615
398.942	1564
399.446	1571
399.951	1601
400.456	1590
400.96	1569
401.464	1569
401.969	1678
402.473	1794
402.977	2148
403.481	2552
403.984	3066
404.488	2928
404.992	2005
405.495	1720
405.998	1716
406.502	1727
407.005	1816
407.508	1855
408.011	1708
408.513	1661
409.016	1678
409.519	1642
410.021	1646
410.523	1664
411.026	1656
411.528	1674
412.03	1664
412.532	1675
413.033	1676
413.535	1695
414.037	1650
414.538	1709
415.039	1670
415.541	1626
416.042	1721
416.543	1702
417.044	1703
417.544	1727
418.045	1721
418.546	1725
419.046	1700
419.546	1735
420.047	1761
420.547	1740
421.047	1782
421.547	1750
422.046	1792
422.546	1751
423.046	1776
423.545	1761
424.045	1781
424.544	1785
425.043	1740
425.542	1787
426.041	1807
426.54	1784
427.038	1785
427.537	1835
428.035	1835
428.534	1813
429.032	1796
429.53	1841
430.028	1874
430.526	1876
431.024	1895
431.522	1884
432.019	1924
432.517	1959
433.014	2112
433.511	2516
434.008	3782
434.506	6203
435.002	9273
435.499	10297
435.996	5706
436.493	2757
436.989	2246
437.485	2155
437.982	2068
438.478	2035
438.974	2057
439.47	2047
439.966	2048
440.461	2050
440.957	2009
441.453	2053
441.948	2069
442.443	2074
442.938	2039
443.434	2077
443.928	2086
444.423	2076
444.918	2092
445.413	2059
445.907	2096
446.402	2076
446.896	2160
447.39	2139
447.884	2145
448.378	2130
448.872	2112
449.366	2197
449.86	2145
450.353	2153
450.846	2176
451.34	2140
451.833	2184
452.326	2163
452.819	2148
453.312	2149
453.805	2165
454.297	2148
454.79	2151
455.282	2087
455.775	2117
456.267	2135
456.759	2106
457.251	2085
457.743	2117
458.235	2097
458.727	2114
459.218	2039
459.71	2095
460.201	2055
460.692	2092
461.183	2108
461.674	2064
462.165	2035
462.656	2051
463.147	2032
463.638	2047
464.128	2061
464.618	2041
465.109	2077
465.599	2034
466.089	2061
466.579	2040
467.069	2028
467.559	2066
468.048	2015
468.538	2001
469.027	1986
469.516	1959
470.006	1993
470.495	1998
470.984	1988
471.473	2007
471.961	2000
472.45	2009
472.939	2000
473.427	1979
473.915	1972
474.404	1969
474.892	1965
475.38	1972
475.868	1942
476.355	2016
476.843	1987
477.331	1974
477.818	1989
478.305	1983
478.793	1988
479.28	2024
479.767	2028
480.254	2087
480.741	2179
481.227	2182
481.714	2303
482.2	2392
482.687	2520
483.173	2712
483.659	2806
484.145	3042
484.631	3172
485.117	3394
485.603	3601
486.089	3638
486.574	3690
487.06	3567
487.545	3507
488.03	3382
488.515	3222
489	3191
489.485	3078
489.97	2960
490.455	2995
490.939	3018
491.424	2972
491.908	2894
492.392	2777
492.876	2737
493.36	2635
493.844	2609
494.328	2547
494.812	2492
495.295	2497
495.779	2456
496.262	2400
496.746	2368
497.229	2323
497.712	2280
498.195	2213
498.678	2189
499.16	2152
499.643	2125
500.125	2168
500.608	2083
501.09	2029
501.572	2013
502.055	1982
502.537	1989
503.018	1985
503.5	1969
503.982	1932
504.463	1946
504.945	1910
505.426	1935
505.908	1877
506.389	1891
506.87	1854
507.351	1877
507.831	1885
508.312	1885
508.793	1844
509.273	1856
509.754	1883
510.234	1875
510.714	1896
511.194	1873
511.674	1861
512.154	1895
512.634	1885
513.114	1842
513.593	1862
514.073	1828
514.552	1852
515.031	1866
515.51	1836
515.989	1834
516.468	1891
516.947	1878
517.426	1805
517.904	1841
518.383	1859
518.861	1859
519.339	1872
519.818	1874
520.296	1867
520.774	1866
521.251	1873
521.729	1874
522.207	1869
522.684	1851
523.162	1869
523.639	1868
524.116	1900
524.593	1864
525.07	1831
525.547	1883
526.024	1888
526.501	1892
526.977	1904
527.454	1910
527.93	1918
528.406	1937
528.883	1892
529.359	1895
529.835	1931
530.31	1926
530.786	1958
531.262	1979
531.737	2046
532.213	2092
532.688	2156
533.163	2237
533.638	2196
534.113	2182
534.588	2229
535.063	2327
535.538	2398
536.012	2618
536.487	2875
536.961	3128
537.435	3532
537.909	3743
538.384	4227
538.857	4898
539.331	6000
539.805	7519
540.279	9500
540.752	11881
541.226	13718
541.699	13580
542.172	12220
542.645	11247
543.118	11000
543.591	11290
544.064	11962
544.537	13098
545.009	16775
545.482	22272
545.954	20988
546.426	14256
546.898	10221
547.37	8994
547.842	8187
548.314	7432
548.786	6741
549.258	6321
549.729	5702
550.201	5153
550.672	4778
551.143	4427
551.614	4134
552.085	3870
552.556	3651
553.027	3370
553.498	3139
553.968	2957
554.439	2814
554.909	2706
555.379	2603
555.85	2561
556.32	2477
556.79	2411
557.259	2363
557.729	2365
558.199	2279
558.668	2240
559.138	2287
559.607	2162
560.076	2178
560.546	2161
561.015	2130
561.483	2111
561.952	2106
562.421	2069
562.89	2128
563.358	2071
563.826	2047
564.295	2048
564.763	2007
565.231	2095
565.699	1968
566.167	1996
566.635	2034
567.102	2000
567.57	1973
568.037	2002
568.505	2033
568.972	1959
569.439	1969
569.906	1918
570.373	1913
570.84	1924
571.307	1913
571.773	1975
572.24	1918
572.706	1939
573.173	1926
573.639	1929
574.105	2011
574.571	2125
575.037	2227
575.503	2541
575.968	3448
576.434	4804
576.899	4694
577.365	3506
577.83	3283
578.295	4380
578.76	5242
579.225	4521
579.69	3700
580.155	3725
580.62	3477
581.084	3394
581.549	3656
582.013	4100
582.477	4294
582.941	4439
583.405	4505
583.869	4399
584.333	4319
584.797	4160
585.261	4159
585.724	4175
586.188	4642
586.651	5346
587.114	5564
587.577	4797
588.04	3897
588.503	3526
588.966	3286
589.429	3247
589.891	3331
590.354	3387
590.816	3605
591.278	3785
591.741	4076
592.203	4367
592.665	4854
593.127	4631
593.588	3979
594.05	3435
594.512	3101
594.973	2889
595.435	2864
595.896	2896
596.357	2962
596.818	2891
597.279	3012
597.74	3163
598.201	3454
598.661	3646
599.122	3770
599.582	3619
600.043	3365
600.503	3130
600.963	2872
601.423	2692
601.883	2622
602.343	2530
602.802	2554
603.262	2533
603.722	2579
604.181	2691
604.64	2705
605.1	2736
605.559	2864
606.018	2932
606.477	3100
606.935	3360
607.394	3734
607.853	4164
608.311	5041
608.77	6323
609.228	8432
609.686	12137
610.144	18394
610.602	27341
611.06	32199
611.518	26971
611.976	18715
612.433	13932
612.891	12085
613.348	10901
613.805	10316
614.263	9680
614.72	8601
615.177	7258
615.633	6197
616.09	5329
616.547	4702
617.004	4401
617.46	4125
617.916	3990
618.373	3906
618.829	3831
619.285	3905
619.741	4056
620.197	4176
620.652	4185
621.108	4193
621.564	4205
622.019	4252
622.474	4341
622.93	4487
623.385	4512
623.84	4584
624.295	4567
624.75	4609
625.204	4608
625.659	4571
626.114	4567
626.568	4418
627.022	4273
627.477	4121
627.931	4098
628.385	4157
628.839	4248
629.293	4496
629.746	5060
630.2	5992
630.653	6468
631.107	5865
631.56	4577
632.013	3587
632.467	2996
632.92	2697
633.372	2616
633.825	2577
634.278	2594
634.731	2580
635.183	2606
635.636	2451
636.088	2351
636.54	2288
636.992	2246
637.444	2202
637.896	2242
638.348	2185
638.8	2179
639.251	2222
639.703	2163
640.154	2128
640.606	2131
641.057	2149
641.508	2115
641.959	2139
642.41	2112
642.861	2169
643.311	2187
643.762	2241
644.212	2114
644.663	2191
645.113	2186
645.563	2197
646.013	2202
646.463	2109
646.913	2242
647.363	2207
647.813	2218
648.262	2238
648.712	2341
649.161	2554
649.611	2790
650.06	3129
650.509	3081
650.958	2781
651.407	2508
651.856	2439
652.304	2474
652.753	2478
653.202	2483
653.65	2355
654.098	2276
654.546	2242
654.995	2212
655.443	2213
655.89	2150
656.338	2174
656.786	2193
657.234	2217
657.681	2271
658.128	2226
658.576	2156
659.023	2075
659.47	2026
659.917	2043
660.364	2065
660.811	2207
661.258	2279
661.704	2554
662.151	2710
662.597	2624
663.043	2411
663.49	2207
663.936	2158
664.382	2128
664.828	2100
665.273	2079
665.719	2059
666.165	2091
666.61	2065
667.056	2082
667.501	2094
667.946	2095
668.391	2085
668.836	2028
669.281	2029
669.726	2070
670.171	2011
670.615	2059
671.06	2009
671.504	2017
671.949	2050
672.393	1976
672.837	2001
673.281	1948
673.725	2016
674.169	2025
674.613	1971
675.056	1937
675.5	1993
675.943	1955
676.386	2011
676.83	1964
677.273	1932
677.716	1984
678.159	2022
678.602	1959
679.044	2033
679.487	2027
679.93	2047
680.372	2084
680.814	2089
681.257	2040
681.699	2042
682.141	2003
682.583	1982
683.025	1982
683.466	2015
683.908	1995
684.35	1996
684.791	2032
685.232	2018
685.674	2115
686.115	2244
686.556	2330
686.997	2478
687.438	2609
687.879	2501
688.319	2287
688.76	2125
689.2	1997
689.641	1960
690.081	1952
690.521	2004
690.961	1903
691.401	1869
691.841	1927
692.281	1917
692.721	2044
693.16	2314
693.6	2352
694.039	2190
694.478	1933
694.917	1885
695.357	1807
695.796	1835
696.234	1811
696.673	1797
697.112	1835
697.551	1774
697.989	1796
698.428	1800
698.866	1811
699.304	1787
699.742	1810
700.18	1811
700.618	1837
701.056	1828
701.494	1841
701.931	1852
702.369	1871
702.806	1892
703.244	1987
703.681	2066
704.118	2127
704.555	2188
704.992	2322
705.429	2656
705.866	3092
706.302	3488
706.739	3762
707.175	3650
707.612	3314
708.048	3301
708.484	3939
708.92	4237
709.356	3517
709.792	2640
710.228	2367
710.664	2367
711.099	2726
711.535	3284
711.97	3762
712.405	3613
712.841	2910
713.276	2331
713.711	2038
714.146	1949
714.58	1874
715.015	1824
715.45	1841
715.884	1792
716.319	1803
716.753	1775
717.187	1731
717.621	1752
718.055	1760
718.489	1716
718.923	1725
719.357	1686
719.791	1692
720.224	1748
720.658	1756
721.091	1769
721.524	1794
721.957	1812
722.39	1729
722.823	1739
723.256	1710
723.689	1722
724.122	1734
724.554	1756
724.987	1705
725.419	1709
725.851	1714
726.284	1715
726.716	1726
727.148	1685
727.58	1751
728.011	1727
728.443	1697
728.875	1712
729.306	1703
729.738	1678
730.169	1711
730.6	1714
731.031	1706
731.463	1727
731.893	1734
732.324	1725
732.755	1749
733.186	1722
733.616	1704
734.047	1822
734.477	1758
734.907	1756
735.338	1757
735.768	1707
736.198	1760
736.628	1731
737.057	1734
737.487	1727
737.917	1732
738.346	1765
738.776	1750
739.205	1716
739.634	1773
740.063	1752
740.492	1787
740.921	1769
741.35	1779
741.779	1779
742.207	1847
742.636	1807
743.064	1798
743.493	1815
743.921	1786
744.349	1773
744.777	1762
745.205	1756
745.633	1753
746.061	1782
746.489	1788
746.916	1785
747.344	1754
747.771	1730
748.198	1764
748.626	1759
749.053	1740
749.48	1753
749.907	1738
750.333	1798
750.76	1755
751.187	1780
751.613	1763
752.04	1734
752.466	1748
752.892	1778
753.319	1737
753.745	1749
754.171	1778
754.596	1732
755.022	1712
755.448	1743
755.874	1734
756.299	1720
756.724	1733
757.15	1747
757.575	1790
758	1836
758.425	1958
758.85	1934
759.275	1965
759.7	2329
760.124	2463
760.549	1963
760.973	1690
761.398	1662
761.822	1673
762.246	1632
762.67	1632
763.094	1710
763.518	1717
763.942	1664
764.365	1658
764.789	1645
765.213	1669
765.636	1669
766.059	1673
766.482	1685
766.906	1709
767.329	1710
767.752	1742
768.174	1778
768.597	1764
769.02	1818
769.442	1840
769.865	1794
770.287	1750
770.71	1749
771.132	1702
771.554	1752
771.976	1765
772.398	1736
772.819	1773
773.241	1730
773.663	1723
774.084	1731
774.506	1736
774.927	1715
775.348	1693
775.769	1741
776.191	1689
776.612	1735
777.032	1702
777.453	1750
777.874	1708
778.294	1692
778.715	1689
779.135	1707
779.556	1711
779.976	1669
780.396	1662
780.816	1703
781.236	1697
781.656	1730
782.075	1714
782.495	1694
782.915	1706
783.334	1689
783.753	1738
784.173	1742
784.592	1733
785.011	1779
785.43	1786
785.849	1735
786.268	1703
786.686	1697
787.105	1646
787.524	1739
787.942	1679
788.36	1691
788.779	1698
789.197	1652
789.615	1697
790.033	1654
790.451	1678
790.868	1699
791.286	1662
791.704	1686
792.121	1698
792.539	1688
792.956	1651
793.373	1679
793.79	1673
794.207	1645
794.624	1691
795.041	1693
795.458	1685
795.874	1685
796.291	1654
796.707	1689
797.124	1676
797.54	1692
797.956	1667
798.372	1678
798.788	1661
799.204	1685
799.62	1698
800.036	1654
800.451	1697
800.867	1668
801.282	1698
801.698	1688
802.113	1673
802.528	1664
802.943	1693
803.358	1680
803.773	1686
804.188	1667
804.603	1677
805.017	1691
805.432	1720
805.846	1766
806.261	1719
806.675	1710
807.089	1673
807.503	1674
807.917	1695
808.331	1659
808.745	1705
809.158	1736
809.572	1827
809.986	2066
810.399	2355
810.812	2867
811.226	3267
811.639	2484
812.052	1911
812.465	1713
812.878	1682
813.29	1632
813.703	1655
814.116	1643
814.528	1646
814.94	1620
815.353	1653
815.765	1625
816.177	1599
816.589	1621
817.001	1636
817.413	1645
817.825	1676
818.236	1701
818.648	1810
819.059	1840
819.471	1754
819.882	1638
820.293	1671
820.704	1680
821.115	1636
821.526	1646
821.937	1599
822.348	1618
822.759	1592
823.169	1612
823.58	1616
823.99	1631
824.4	1639
824.81	1672
825.221	1704
825.631	1723
826.041	1878
826.45	1874
826.86	1696
827.27	1673
827.679	1656
828.089	1702
828.498	1675
828.907	1732
829.317	1883
829.726	2058
830.135	1845
830.544	1709
830.952	1651
831.361	1634
831.77	1610
832.178	1645
832.587	1624
832.995	1667
833.403	1619
833.812	1608
834.22	1608
834.628	1609
835.036	1665
835.444	1618
835.851	1616
836.259	1655
836.666	1629
837.074	1655
837.481	1634
837.889	1619
838.296	1619
838.703	1628
839.11	1662
839.517	1635
839.924	1643
840.33	1684
840.737	1672
841.143	1652
841.55	1614
841.956	1636
842.363	1642
842.769	1662
843.175	1642
843.581	1628
843.987	1655
844.393	1671
844.798	1675
845.204	1627
845.61	1627
846.015	1610
846.42	1621
846.826	1635
847.231	1668
847.636	1623
848.041	1633
848.446	1674
848.851	1655
849.255	1619
849.66	1634
850.065	1651
850.469	1653
850.874	1739
851.278	1668
851.682	1651
852.086	1644
852.49	1640
852.894	1638
853.298	1624
853.702	1625
854.105	1610
854.509	1632
854.912	1627
855.316	1591
855.719	1614
856.122	1643
856.525	1595
856.928	1622
857.331	1611
857.734	1628
858.137	1637
858.54	1634
858.942	1670
859.345	1624
859.747	1662
860.149	1615
860.552	1682
860.954	1579
861.356	1606
861.758	1680
862.16	1634
862.561	1620
862.963	1640
863.365	1624
863.766	1631
864.168	1636
864.569	1648
864.97	1616
865.371	1619
865.772	1605
866.173	1632
866.574	1602
866.975	1643
867.376	1667
867.776	1640
868.177	1598
868.577	1618
868.978	1622
869.378	1633
869.778	1584
870.178	1645
870.578	1616
870.978	1631
871.378	1603
871.777	1644
872.177	1662
872.577	1635
872.976	1622
873.375	1633
873.775	1627
874.174	1618
874.573	1666
874.972	1631
875.371	1653
875.77	1610
876.168	1648
876.567	1684
876.966	1760
877.364	1994
877.763	2099
878.161	1863
878.559	1682
878.957	1670
879.355	1640
879.753	1654
880.151	1634
880.549	1656
880.946	1625
881.344	1623
881.741	1624
882.139	1630
882.536	1634
882.933	1609
883.331	1612
883.728	1614
884.125	1586
884.521	1645
884.918	1625
885.315	1630
885.712	1632
886.108	1605
886.504	1656
886.901	1658
887.297	1621
887.693	1627
888.089	1604
888.485	1631
888.881	1652
889.277	1606
889.673	1616
890.068	1640
890.464	1636
890.859	1622
891.255	1648
891.65	1675
892.045	1731
892.44	1838
892.835	2038
893.23	1863
893.625	1689
894.02	1636
894.415	1600
894.809	1661
895.204	1596
895.598	1595
895.992	1600
896.387	1603
896.781	1577
897.175	1613
897.569	1577
897.963	1577
898.356	1588
898.75	1613
899.144	1546
899.537	1592
899.931	1569
900.324	1555
900.717	1607
901.111	1595
901.504	1562
901.897	1569
902.29	1551
902.682	1583
903.075	1626
903.468	1603
903.86	1613
904.253	1595
904.645	1570
905.038	1597
905.43	1582
905.822	1573
906.214	1601
906.606	1598
906.998	1546
907.39	1556
907.781	1561
908.173	1548
908.564	1586
908.956	1565
909.347	1559
909.738	1557
910.13	1563
910.521	1562
910.912	1586
911.303	1583
911.693	1615
912.084	1652
912.475	1604
912.865	1579
913.256	1537
913.646	1588
914.036	1582
914.427	1569
914.817	1569
915.207	1584
915.597	1990
915.987	1583
916.376	1596
916.766	1549
917.156	1597
917.545	1555
917.935	1565
918.324	1536
918.713	1565
919.102	1571
919.492	1595
919.881	1580
920.269	1566
920.658	1548
921.047	1573
921.436	1568
921.824	1575
922.213	1576
922.601	1577
922.989	1602
923.378	1544
923.766	1558
924.154	1573
924.542	1582
924.93	1573
925.317	1611
925.705	1567
926.093	1575
926.48	1588
926.868	1539
927.255	1578
927.642	1562
928.03	1583
928.417	1551
928.804	1571
929.191	1548
929.577	1542
929.964	1570
930.351	1561
930.737	1542
931.124	1548
931.51	1694
931.897	1553
932.283	1579
932.669	1563
933.055	1552
933.441	1567
933.827	1536
934.213	1554
934.599	1568
934.984	1553
935.37	1552
935.755	1530
936.141	1547
936.526	1540
936.911	1550
937.296	1543
937.681	1568
938.066	1554
938.451	1544
938.836	1545
939.221	1542
939.605	1567
939.99	1555
940.374	1599
940.758	1561
941.143	1575
941.527	1569
941.911	1547
942.295	1533
942.679	1554
943.063	1546
943.447	1562
943.83	1550
944.214	1563
944.597	1591
944.981	1579
945.364	1548
945.747	1545
946.13	1546
946.514	1554
946.897	1557
947.279	1531
947.662	1542
948.045	1572
948.428	1541
948.81	1553
949.193	1559
949.575	1541
949.957	1551
950.34	1535
950.722	1589
951.104	1540
951.486	1548
951.868	1562
952.249	1548
952.631	1581
953.013	1561
953.394	1558
953.776	1562
954.157	1551
954.538	1557
954.92	1537
955.301	1553
955.682	1528
956.063	1548
956.444	1560
956.824	1543
957.205	1534
957.586	1568
957.966	1568
958.347	1547
958.727	1529
959.107	1544
959.488	1531
959.868	1551
960.248	1536
960.628	1542
961.008	1546
961.387	1549
961.767	1547
962.147	1531
962.526	1556
962.906	1573
963.285	1565
963.664	1586
964.043	1546
964.422	1542
964.801	1533
965.18	1537
965.559	1578
965.938	1532
966.317	1539
966.695	1539
967.074	1570
967.452	1565
967.831	1544
968.209	1572
968.587	1567
968.965	1568
969.343	1583
969.721	1587
970.099	1562
970.477	1547
970.854	1589
971.232	1551
971.609	1549
971.987	1579
972.364	1559
972.741	1580
973.119	1566
973.496	1600
973.873	1555
974.25	1564
974.626	1552
975.003	1580
975.38	1563
975.756	1581
976.133	1570
976.509	1556
976.886	1579
977.262	1532
977.638	1544
978.014	1574
978.39	1556
978.766	1593
979.142	1580
979.518	1536
979.893	1547
980.269	1585
980.644	1581
981.02	1572
981.395	1542
981.77	1558
982.146	1567
982.521	1563
982.896	1571
983.271	1570
983.645	1543
984.02	1560
984.395	1583
984.769	1576
985.144	1564
985.518	1530
985.893	1592
986.267	1557
986.641	1601
987.015	1557
987.389	1546
987.763	1573
988.137	1604
988.511	1595
988.884	1553
989.258	1603
989.631	1563
990.005	1519
990.378	1561
990.751	1526
991.125	1574
991.498	1562
991.871	1543
992.244	1579
992.617	1592
992.989	1610
993.362	1533
993.735	1575
994.107	1588
994.48	1569
994.852	1558
995.224	1540
995.596	1540
995.968	1564
996.341	1551
996.712	1575
997.084	1577
997.456	1548
997.828	1569
998.199	1603
998.571	1577
998.942	1581
999.314	1579
999.685	1554
1000.056	1581
1000.427	1578
1000.798	1557
1001.169	1563
1001.54	1546
1001.911	1589
1002.282	1612
1002.652	1605
1003.023	1572
1003.393	1615
1003.764	1585
1004.134	1576
1004.504	1573
1004.874	1560
1005.244	1565
1005.614	1564
1005.984	1591
1006.354	1540
1006.724	1567
1007.093	1579
1007.463	1577
1007.832	1573
1008.202	1600
1008.571	1572
1008.94	1591
1009.31	1594
1009.679	1595
1010.048	1595
1010.417	1585
1010.785	1595
1011.154	1611
1011.523	1623
1011.891	1644
1012.26	1679
1012.628	1689
1012.997	1760
1013.365	1772
1013.733	1992
1014.101	2144
1014.469	2090
1014.837	1957
1015.205	1780
1015.573	1706
1015.94	1682
1016.308	1633
1016.676	1644
1017.043	1625
1017.41	1621
1017.778	1622
1018.145	1618
1018.512	1616
1018.879	1611
1019.246	1633
1019.613	1603
1019.98	1610
1020.346	1593
1020.713	1599
1021.08	1571
1021.446	1585
1021.812	1554
1022.179	1569
1022.545	1565
1022.911	1603
1023.277	1592
1023.643	1578
1024.009	1572
1024.375	1547
1024.741	1594
1025.106	1577
1025.472	1562
1025.837	1553
1026.203	1556
1026.568	1576
1026.933	1599
1027.299	1556
1027.664	1600
1028.029	1568
1028.394	1537
1028.759	1561
1029.123	1583
1029.488	1576
1029.853	1596
1030.217	1529
1030.582	1565
1030.946	1529
1031.31	1573
1031.674	1533
1032.039	1540
1032.403	1543
1032.767	1560
1033.131	1573
1033.494	1578
1033.858	1567
1034.222	1539
1034.585	1548
1034.949	1541
1035.312	1555
1035.676	1573
1036.039	1564
1036.402	1550
1036.765	1554
1037.128	1571
1037.491	1559
1037.854	1521
1038.217	1516
1038.579	1571
1038.942	1562
1039.304	1558
1039.667	1553
1040.029	1548
1040.392	1568
1040.754	1534
1041.116	1585
1041.478	1558
1041.84	1519
1042.202	1536
1042.564	1536
1042.925	1532
1043.287	1534
1043.649	1551
1044.01	1558
1044.372	1558
1044.733	1570
1045.094	1573
1045.455	1549
1045.816	1517
1046.177	1522
1046.538	1578
1046.899	1537
1047.26	1527
1047.621	1514
1047.981	1545
1048.342	1538
1048.702	1548
1049.063	1545
1049.423	1541
1049.783	1537
1050.143	1543
1050.503	1530
1050.863	1540
1051.223	1538
1051.583	1562
1051.943	1554
1052.303	1541
1052.662	1529
1053.022	1555
1053.381	1518
1053.741	1562
1054.1	1556
1054.459	1526
